Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
16-07-2024 19:05,19:05:00,CNR5301644284,Canceled by Driver,CID645759,Auto,Bellandur,Indiranagar,null,null,null,Customer was coughing/sick,null,null,855,null,0,null,null,#NAME?
24-07-2024 19:22,19:22:00,CNR1615114359,Canceled by Driver,CID945704,Bike,Kengeri,Yeshwanthpur,null,null,null,Customer related issue,null,null,340,null,0,null,null,#NAME?
23-07-2024 07:53,07:53:00,CNR2705992362,Canceled by Driver,CID144024,Bike,Ramamurthy Nagar,Majestic,null,null,null,Personal & Car related issue,null,null,106,null,0,null,null,#NAME?
16-07-2024 09:59,09:59:00,CNR2102110741,Success,CID169249,Prime SUV,Hennur,JP Nagar,217,110,null,null,No,null,580,Credit Card,30,4.2,4.7,#NAME?
24-07-2024 12:54,12:54:00,CNR9360061961,Success,CID327109,Bike,Kadugodi,MG Road,133,55,null,null,No,null,248,Cash,25,4.4,4.7,#NAME?
13-07-2024 22:52,22:52:00,CNR9312052350,Success,CID350574,Auto,Rajajinagar,Hulimavu,161,130,null,null,No,null,143,UPI,5,4.3,4.4,#NAME?
09-07-2024 10:03,10:03:00,CNR9117384007,Canceled by Driver,CID601269,Prime Sedan,Hulimavu,Varthur,null,null,null,More than permitted people in there,null,null,380,null,0,null,null,#NAME?
10-07-2024 06:01,06:01:00,CNR9933479896,Success,CID838237,Prime Plus,Hebbal,KR Puram,245,130,null,null,No,null,299,UPI,18,4.5,4.8,#NAME?
28-07-2024 09:47,09:47:00,CNR1162433352,Success,CID964787,Prime SUV,Magadi Road,Frazer Town,98,115,null,null,No,null,140,Cash,26,3.1,4.1,#NAME?
27-07-2024 15:02,15:02:00,CNR6966297251,Success,CID264405,Auto,Indiranagar,BTM Layout,126,85,null,null,No,null,1794,Cash,9,4.4,4.9,#NAME?
14-07-2024 04:38,04:38:00,CNR2681589440,Success,CID800015,Prime Sedan,Mysore Road,Varthur,35,50,null,null,No,null,117,UPI,47,4.8,3.8,#NAME?
13-07-2024 06:31,06:31:00,CNR2907015428,Driver Not Found,CID406695,Prime Sedan,Tumkur Road,Koramangala,null,null,null,null,null,null,494,null,0,null,null,#NAME?
19-07-2024 02:54,02:54:00,CNR3883768133,Canceled by Driver,CID683157,Mini,BTM Layout,Shantinagar,null,null,null,More than permitted people in there,null,null,177,null,0,null,null,#NAME?
30-07-2024 15:05,15:05:00,CNR5426892168,Success,CID408265,eBike,Yelahanka,HSR Layout,231,40,null,null,Yes,Vehicle Breakdown,350,Cash,30,3.2,3.1,#NAME?
19-07-2024 12:20,12:20:00,CNR4692925949,Success,CID980767,Prime Sedan,Mysore Road,Tumkur Road,49,80,null,null,No,null,762,UPI,9,3.6,4.3,#NAME?
05-07-2024 14:21,14:21:00,CNR1874381826,Success,CID880336,Mini,Kadugodi,HSR Layout,70,125,null,null,No,null,122,UPI,25,3.3,4,#NAME?
09-07-2024 06:40,06:40:00,CNR4208855883,Success,CID658131,Prime SUV,Basavanagudi,HSR Layout,154,120,null,null,No,null,367,Credit Card,35,4.5,3.7,#NAME?
04-07-2024 23:56,23:56:00,CNR9478033573,Success,CID528101,Prime SUV,Sarjapur Road,Tumkur Road,175,95,null,null,No,null,137,UPI,44,4.6,3.7,#NAME?
18-07-2024 23:07,23:07:00,CNR2113323808,Success,CID818915,Auto,BTM Layout,Peenya,238,85,null,null,No,null,529,Cash,3,4.8,3.9,#NAME?
25-07-2024 11:40,11:40:00,CNR9169767037,Success,CID513544,Prime Plus,Indiranagar,Majestic,252,40,null,null,No,null,180,Cash,45,4.2,4.2,#NAME?
17-07-2024 07:47,07:47:00,CNR1906679986,Canceled by Customer,CID271524,eBike,Padmanabhanagar,HSR Layout,null,null,Driver is not moving towards pickup location,null,null,null,233,null,0,null,null,#NAME?
10-07-2024 00:27,00:27:00,CNR5221229996,Canceled by Driver,CID294245,eBike,Kammanahalli,Peenya,null,null,null,Customer related issue,null,null,151,null,0,null,null,#NAME?
03-07-2024 22:34,22:34:00,CNR9269380738,Success,CID446288,Auto,Sarjapur Road,Cox Town,210,70,null,null,No,null,222,Cash,13,4.8,3,#NAME?
05-07-2024 00:24,00:24:00,CNR6796023164,Success,CID459121,Prime Sedan,Majestic,Hulimavu,112,110,null,null,No,null,330,Cash,49,3.5,3.5,#NAME?
20-07-2024 14:51,14:51:00,CNR9031356978,Canceled by Customer,CID878365,Auto,Hebbal,Peenya,null,null,AC is Not working,null,null,null,953,null,0,null,null,#NAME?
16-07-2024 16:21,16:21:00,CNR7862209498,Canceled by Driver,CID629289,Prime SUV,Richmond Town,Nagarbhavi,null,null,null,Personal & Car related issue,null,null,882,null,0,null,null,#NAME?
23-07-2024 07:23,07:23:00,CNR3984350347,Success,CID575831,Bike,Nagarbhavi,Hulimavu,105,125,null,null,No,null,171,UPI,49,3.2,5,#NAME?
01-07-2024 00:31,00:31:00,CNR4337228057,Canceled by Customer,CID540772,Auto,Hennur,Chamarajpet,null,null,Change of plans,null,null,null,395,null,0,null,null,#NAME?
29-07-2024 22:26,22:26:00,CNR5513109362,Canceled by Driver,CID540759,Prime SUV,Rajajinagar,Rajajinagar,null,null,null,Personal & Car related issue,null,null,422,null,0,null,null,#NAME?
12-07-2024 15:30,15:30:00,CNR8026154417,Success,CID423620,Bike,Bannerghatta Road,Majestic,56,65,null,null,No,null,483,UPI,36,4.6,4.8,#NAME?
30-07-2024 19:52,19:52:00,CNR6148138933,Success,CID574376,Mini,Koramangala,Cox Town,105,100,null,null,No,null,424,Cash,32,4.8,3.3,#NAME?
03-07-2024 01:25,01:25:00,CNR7321376523,Success,CID548106,Prime Sedan,Varthur,Kadugodi,154,105,null,null,No,null,460,UPI,46,3.1,4.6,#NAME?
01-07-2024 05:48,05:48:00,CNR3100797080,Success,CID919655,Prime Sedan,Electronic City,Basavanagudi,280,85,null,null,No,null,533,Cash,29,3.1,4.9,#NAME?
18-07-2024 18:08,18:08:00,CNR9007406240,Canceled by Customer,CID110779,Prime Sedan,Nagarbhavi,Hulimavu,null,null,Driver is not moving towards pickup location,null,null,null,159,null,0,null,null,#NAME?
12-07-2024 10:20,10:20:00,CNR3485223708,Success,CID819896,Prime SUV,Bellandur,Koramangala,147,145,null,null,No,null,443,UPI,20,4.8,4.8,#NAME?
04-07-2024 07:30,07:30:00,CNR3589301125,Success,CID647032,Prime Sedan,Sarjapur Road,RT Nagar,70,95,null,null,No,null,290,Cash,49,4.9,3.6,#NAME?
05-07-2024 07:55,07:55:00,CNR2394906700,Success,CID103524,Bike,Chickpet,Electronic City,84,60,null,null,No,null,413,Cash,39,4.8,4.5,#NAME?
12-07-2024 00:32,00:32:00,CNR7770404049,Canceled by Driver,CID755226,Prime SUV,Whitefield,Sarjapur Road,null,null,null,More than permitted people in there,null,null,1364,null,0,null,null,#NAME?
05-07-2024 20:02,20:02:00,CNR6499117946,Canceled by Driver,CID813363,Prime Plus,Mysore Road,Peenya,null,null,null,Personal & Car related issue,null,null,207,null,0,null,null,#NAME?
01-07-2024 05:21,05:21:00,CNR5879429132,Success,CID280740,Bike,Cox Town,Ramamurthy Nagar,119,95,null,null,No,null,680,Cash,42,3.1,4.1,#NAME?
02-07-2024 04:48,04:48:00,CNR2324596749,Success,CID227704,Prime Plus,Hennur,Magadi Road,231,65,null,null,No,null,954,UPI,34,3.5,3,#NAME?
05-07-2024 03:40,03:40:00,CNR8121442508,Driver Not Found,CID144623,Prime SUV,Chickpet,JP Nagar,null,null,null,null,null,null,219,null,0,null,null,#NAME?
19-07-2024 02:21,02:21:00,CNR7148331675,Success,CID674745,Prime SUV,Chickpet,Varthur,189,30,null,null,No,null,192,UPI,44,4.6,5,#NAME?
29-07-2024 00:05,00:05:00,CNR6781125431,Success,CID369357,Prime Plus,Vijayanagar,Hennur,168,145,null,null,No,null,855,Cash,28,3.9,4.1,#NAME?
18-07-2024 03:47,03:47:00,CNR2854304267,Success,CID998802,Auto,Malleshwaram,Ramamurthy Nagar,189,110,null,null,No,null,595,Cash,7,3.9,4,#NAME?
10-07-2024 11:06,11:06:00,CNR2354588981,Success,CID934041,Prime Plus,Jayanagar,Kadugodi,119,70,null,null,No,null,2498,Cash,43,4.2,4.1,#NAME?
16-07-2024 19:01,19:01:00,CNR7703931700,Canceled by Driver,CID756754,Auto,Basavanagudi,HSR Layout,null,null,null,Customer related issue,null,null,113,null,0,null,null,#NAME?
25-07-2024 09:43,09:43:00,CNR6417062253,Driver Not Found,CID521936,Mini,Chickpet,MG Road,null,null,null,null,null,null,476,null,0,null,null,#NAME?
22-07-2024 21:27,21:27:00,CNR8923456217,Success,CID610624,Auto,MG Road,Nagarbhavi,112,135,null,null,No,null,681,UPI,15,3.7,3.3,#NAME?
25-07-2024 01:39,01:39:00,CNR9806423677,Success,CID668890,Bike,Vijayanagar,Chickpet,56,30,null,null,No,null,133,Cash,35,4.7,4.1,#NAME?
22-07-2024 00:09,00:09:00,CNR8856275972,Success,CID520129,Prime Plus,Electronic City,Marathahalli,182,120,null,null,No,null,487,Cash,33,4.3,3.9,#NAME?
24-07-2024 03:44,03:44:00,CNR7687469044,Success,CID388899,Prime SUV,Electronic City,Hebbal,161,55,null,null,No,null,523,Cash,26,4.4,4.7,#NAME?
27-07-2024 19:15,19:15:00,CNR2171402084,Success,CID148261,Auto,Yelahanka,Tumkur Road,203,145,null,null,No,null,143,Cash,15,3.2,3.4,#NAME?
16-07-2024 06:15,06:15:00,CNR6198555078,Success,CID892593,Mini,Kammanahalli,RT Nagar,196,50,null,null,No,null,418,Cash,4,4.4,4.2,#NAME?
16-07-2024 01:39,01:39:00,CNR5911304511,Canceled by Driver,CID172195,Prime SUV,Hosur Road,Hebbal,null,null,null,Personal & Car related issue,null,null,518,null,0,null,null,#NAME?
07-07-2024 13:59,13:59:00,CNR6277066135,Success,CID883161,Prime SUV,Chamarajpet,Shivajinagar,154,125,null,null,No,null,333,Cash,47,4,3.7,#NAME?
09-07-2024 11:45,11:45:00,CNR9813927791,Success,CID172091,Prime Plus,Sarjapur Road,Electronic City,77,25,null,null,No,null,2358,UPI,18,3.1,4.1,#NAME?
10-07-2024 14:09,14:09:00,CNR5602596246,Success,CID343722,eBike,KR Puram,Bannerghatta Road,56,60,null,null,No,null,261,UPI,15,4.1,3.7,#NAME?
14-07-2024 04:35,04:35:00,CNR9576764852,Canceled by Driver,CID534229,Prime Sedan,Padmanabhanagar,Peenya,null,null,null,Customer related issue,null,null,350,null,0,null,null,#NAME?
04-07-2024 13:28,13:28:00,CNR7861459274,Canceled by Customer,CID722089,Prime Sedan,BTM Layout,Hennur,null,null,Driver asked to cancel,null,null,null,497,null,0,null,null,#NAME?
24-07-2024 14:26,14:26:00,CNR2572786943,Driver Not Found,CID998944,Mini,MG Road,Rajarajeshwari Nagar,null,null,null,null,null,null,382,null,0,null,null,#NAME?
02-07-2024 17:15,17:15:00,CNR4029613490,Canceled by Driver,CID350937,Mini,KR Puram,RT Nagar,null,null,null,More than permitted people in there,null,null,440,null,0,null,null,#NAME?
17-07-2024 02:10,02:10:00,CNR3786551977,Success,CID308661,Bike,Padmanabhanagar,Electronic City,238,55,null,null,No,null,349,Cash,4,3.8,3.2,#NAME?
29-07-2024 18:33,18:33:00,CNR6241328073,Canceled by Driver,CID916589,Bike,HSR Layout,Koramangala,null,null,null,Personal & Car related issue,null,null,880,null,0,null,null,#NAME?
23-07-2024 18:36,18:36:00,CNR7796283308,Success,CID165895,eBike,Magadi Road,Peenya,112,65,null,null,No,null,328,Cash,32,4.7,4.5,#NAME?
07-07-2024 16:35,16:35:00,CNR5742470026,Success,CID947374,Bike,RT Nagar,Hennur,294,125,null,null,No,null,231,Cash,46,3.6,4.2,#NAME?
27-07-2024 12:19,12:19:00,CNR8800315822,Success,CID638116,Prime SUV,Sarjapur Road,Indiranagar,98,70,null,null,No,null,493,Cash,11,4.3,3.6,#NAME?
06-07-2024 02:29,02:29:00,CNR3887625332,Success,CID778903,Prime Plus,Whitefield,RT Nagar,49,140,null,null,No,null,339,Cash,47,4,4.7,#NAME?
28-07-2024 08:57,08:57:00,CNR9082927091,Canceled by Driver,CID403448,Bike,MG Road,Koramangala,null,null,null,More than permitted people in there,null,null,536,null,0,null,null,#NAME?
04-07-2024 10:27,10:27:00,CNR6563512831,Canceled by Driver,CID260372,Prime SUV,Peenya,Banashankari,null,null,null,Customer was coughing/sick,null,null,2170,null,0,null,null,#NAME?
20-07-2024 06:34,06:34:00,CNR5845941393,Success,CID476569,Auto,Magadi Road,Tumkur Road,35,35,null,null,No,null,967,UPI,17,3.5,4.5,#NAME?
04-07-2024 21:07,21:07:00,CNR2157490672,Canceled by Customer,CID703643,Bike,Shantinagar,Marathahalli,null,null,Driver is not moving towards pickup location,null,null,null,192,null,0,null,null,#NAME?
14-07-2024 03:10,03:10:00,CNR5865232039,Canceled by Customer,CID995858,eBike,Varthur,Rajarajeshwari Nagar,null,null,Driver is not moving towards pickup location,null,null,null,829,null,0,null,null,#NAME?
06-07-2024 01:42,01:42:00,CNR5829363360,Driver Not Found,CID458268,Bike,Marathahalli,Basavanagudi,null,null,null,null,null,null,1273,null,0,null,null,#NAME?
01-07-2024 02:45,02:45:00,CNR6009047264,Success,CID868099,Bike,Richmond Town,Cox Town,308,135,null,null,Yes,Other Issue,913,Cash,31,3.7,3.9,#NAME?
13-07-2024 06:14,06:14:00,CNR3745210228,Canceled by Driver,CID295804,Mini,RT Nagar,Electronic City,null,null,null,Customer was coughing/sick,null,null,468,null,0,null,null,#NAME?
02-07-2024 17:01,17:01:00,CNR2065517633,Success,CID962702,Prime SUV,Chickpet,Padmanabhanagar,49,85,null,null,No,null,387,Cash,37,4.5,4.4,#NAME?
03-07-2024 09:49,09:49:00,CNR9037538281,Success,CID997678,Prime Plus,Banashankari,BTM Layout,70,140,null,null,No,null,147,UPI,5,3.4,3.9,#NAME?
25-07-2024 00:59,00:59:00,CNR7706520181,Canceled by Driver,CID253372,Prime Plus,Tumkur Road,Electronic City,null,null,null,Customer was coughing/sick,null,null,425,null,0,null,null,#NAME?
27-07-2024 06:19,06:19:00,CNR6566262578,Success,CID971158,eBike,RT Nagar,Ulsoor,56,145,null,null,Yes,Customer Demand,453,Cash,29,3,3.5,#NAME?
02-07-2024 22:12,22:12:00,CNR5769106872,Driver Not Found,CID109606,eBike,Ramamurthy Nagar,Basavanagudi,null,null,null,null,null,null,2031,null,0,null,null,#NAME?
18-07-2024 09:51,09:51:00,CNR6929306893,Success,CID421814,Prime SUV,Hennur,Sahakar Nagar,154,80,null,null,Yes,Customer Demand,381,UPI,31,3.5,3.4,#NAME?
25-07-2024 19:08,19:08:00,CNR3772894831,Success,CID729499,Prime Plus,Basavanagudi,Koramangala,252,85,null,null,No,null,458,Cash,10,3.1,4.8,#NAME?
21-07-2024 07:05,07:05:00,CNR2653474212,Success,CID894119,Auto,Kengeri,KR Puram,49,75,null,null,No,null,181,UPI,1,3.5,4.4,#NAME?
03-07-2024 21:15,21:15:00,CNR9559367957,Canceled by Driver,CID778108,Prime Plus,JP Nagar,Shivajinagar,null,null,null,More than permitted people in there,null,null,299,null,0,null,null,#NAME?
16-07-2024 21:42,21:42:00,CNR7008558083,Success,CID309116,Auto,Hosur Road,Jayanagar,119,140,null,null,No,null,208,Cash,16,3.7,3.7,#NAME?
24-07-2024 12:05,12:05:00,CNR1685069731,Canceled by Driver,CID144488,Prime Plus,Tumkur Road,Rajajinagar,null,null,null,Personal & Car related issue,null,null,337,null,0,null,null,#NAME?
05-07-2024 13:48,13:48:00,CNR1036978390,Success,CID880960,Mini,Peenya,HSR Layout,266,40,null,null,No,null,419,UPI,35,3.8,4.4,#NAME?
20-07-2024 13:09,13:09:00,CNR5930299674,Success,CID575218,Prime Plus,RT Nagar,Vijayanagar,105,120,null,null,No,null,638,Cash,25,3.4,4.5,#NAME?
18-07-2024 05:52,05:52:00,CNR9206425262,Success,CID825394,Auto,JP Nagar,Mysore Road,245,65,null,null,No,null,260,Debit Card,15,4.5,3.4,#NAME?
06-07-2024 06:18,06:18:00,CNR8746261766,Success,CID497104,Prime Sedan,KR Puram,Hennur,133,50,null,null,No,null,876,Credit Card,43,3.4,4.5,#NAME?
18-07-2024 11:49,11:49:00,CNR4745586127,Success,CID779746,eBike,Peenya,Padmanabhanagar,42,145,null,null,Yes,Customer Demand,184,Cash,46,4.7,5,#NAME?
18-07-2024 14:10,14:10:00,CNR5778168529,Success,CID629157,eBike,Electronic City,Rajajinagar,245,60,null,null,No,null,731,Cash,19,4.8,3.4,#NAME?
26-07-2024 09:36,09:36:00,CNR2847137443,Success,CID312067,Bike,Hulimavu,Majestic,182,35,null,null,No,null,124,Cash,24,5,3.2,#NAME?
25-07-2024 20:36,20:36:00,CNR1470553956,Canceled by Customer,CID413847,eBike,Indiranagar,Koramangala,null,null,Change of plans,null,null,null,1226,null,0,null,null,#NAME?
14-07-2024 06:53,06:53:00,CNR9729628706,Success,CID564938,Mini,MG Road,Chickpet,98,75,null,null,No,null,457,Cash,11,3.3,4.5,#NAME?
21-07-2024 06:18,06:18:00,CNR1627894725,Success,CID653097,Prime Plus,Jayanagar,KR Puram,245,145,null,null,No,null,489,UPI,38,3.5,4.9,#NAME?
24-07-2024 23:59,23:59:00,CNR7570858024,Success,CID304865,Bike,Chickpet,Rajarajeshwari Nagar,133,50,null,null,No,null,146,Cash,16,3.5,3.1,#NAME?
15-07-2024 11:08,11:08:00,CNR5460408780,Success,CID242341,Prime Plus,Ramamurthy Nagar,Peenya,147,90,null,null,No,null,430,Cash,45,3.3,4.2,#NAME?
25-07-2024 22:37,22:37:00,CNR5777447140,Success,CID471022,Bike,Majestic,RT Nagar,189,145,null,null,No,null,166,Cash,3,4.7,5,#NAME?
13-07-2024 03:35,03:35:00,CNR8402553807,Success,CID505978,Prime SUV,Magadi Road,Ulsoor,49,55,null,null,No,null,463,UPI,39,4,3.6,#NAME?
15-07-2024 04:18,04:18:00,CNR1632423263,Success,CID746310,Bike,Malleshwaram,Bellandur,252,115,null,null,No,null,587,Cash,33,3.4,3.6,#NAME?
15-07-2024 09:07,09:07:00,CNR3047071055,Success,CID388668,Prime Plus,MG Road,Mysore Road,252,40,null,null,No,null,2932,UPI,1,4.2,3.3,#NAME?
19-07-2024 13:48,13:48:00,CNR8819346938,Success,CID137223,Prime SUV,Chickpet,Rajajinagar,273,35,null,null,No,null,447,UPI,47,3.4,4.5,#NAME?
20-07-2024 02:26,02:26:00,CNR9872240242,Canceled by Customer,CID779957,Mini,Magadi Road,Malleshwaram,null,null,Driver asked to cancel,null,null,null,250,null,0,null,null,#NAME?
22-07-2024 10:07,10:07:00,CNR4541989796,Canceled by Customer,CID225885,Prime Plus,Banashankari,Sarjapur Road,null,null,Change of plans,null,null,null,319,null,0,null,null,#NAME?
27-07-2024 21:19,21:19:00,CNR6425248405,Success,CID711615,Mini,Chickpet,Koramangala,266,95,null,null,Yes,Other Issue,253,Cash,44,4.7,3.9,#NAME?
04-07-2024 12:09,12:09:00,CNR4784366342,Success,CID924968,Mini,Varthur,Indiranagar,294,130,null,null,No,null,396,Cash,6,3.1,4.9,#NAME?
01-07-2024 14:42,14:42:00,CNR6295169097,Canceled by Driver,CID287912,Prime Sedan,MG Road,Padmanabhanagar,null,null,null,Customer was coughing/sick,null,null,331,null,0,null,null,#NAME?
16-07-2024 12:01,12:01:00,CNR7095287655,Success,CID365028,eBike,Electronic City,Shivajinagar,203,75,null,null,No,null,534,Cash,13,3.4,3.5,#NAME?
01-07-2024 15:46,15:46:00,CNR3349337488,Success,CID250384,Prime Plus,Hennur,Nagarbhavi,140,135,null,null,No,null,1210,UPI,22,3.9,4.9,#NAME?
05-07-2024 10:33,10:33:00,CNR2748622982,Success,CID644394,Bike,Hulimavu,Malleshwaram,287,115,null,null,No,null,901,Cash,47,4.6,3.8,#NAME?
02-07-2024 05:58,05:58:00,CNR6828977456,Canceled by Customer,CID753459,Prime Plus,Jayanagar,Kammanahalli,null,null,Driver is not moving towards pickup location,null,null,null,147,null,0,null,null,#NAME?
16-07-2024 01:24,01:24:00,CNR3101755592,Success,CID407345,Prime Plus,Kengeri,Jayanagar,119,30,null,null,No,null,222,Cash,2,4.7,3.9,#NAME?
26-07-2024 08:37,08:37:00,CNR9886431388,Canceled by Driver,CID147525,Prime Sedan,Vijayanagar,Devanahalli,null,null,null,More than permitted people in there,null,null,126,null,0,null,null,#NAME?
08-07-2024 07:46,07:46:00,CNR7329654011,Success,CID504900,Prime Sedan,Marathahalli,Cox Town,133,110,null,null,No,null,528,Cash,29,4.9,4.1,#NAME?
19-07-2024 09:31,09:31:00,CNR5581714042,Canceled by Customer,CID908946,Prime SUV,BTM Layout,Kadugodi,null,null,Driver is not moving towards pickup location,null,null,null,182,null,0,null,null,#NAME?
22-07-2024 10:46,10:46:00,CNR3633931909,Canceled by Driver,CID596827,Mini,KR Puram,Sahakar Nagar,null,null,null,More than permitted people in there,null,null,296,null,0,null,null,#NAME?
02-07-2024 17:27,17:27:00,CNR9045676104,Success,CID813512,Bike,Kammanahalli,Mysore Road,133,85,null,null,No,null,1222,Cash,47,3.4,5,#NAME?
10-07-2024 15:27,15:27:00,CNR6600180077,Success,CID204118,Prime SUV,Mysore Road,Mysore Road,252,100,null,null,No,null,113,Cash,45,4,4.5,#NAME?
25-07-2024 02:25,02:25:00,CNR5818495882,Success,CID318815,Auto,Bannerghatta Road,Hulimavu,154,35,null,null,No,null,134,UPI,3,3.1,4.8,#NAME?
15-07-2024 15:56,15:56:00,CNR7041673815,Driver Not Found,CID722785,Prime Plus,Rajajinagar,Padmanabhanagar,null,null,null,null,null,null,256,null,0,null,null,#NAME?
17-07-2024 11:06,11:06:00,CNR7094435052,Success,CID147466,Prime Sedan,Padmanabhanagar,Shivajinagar,140,75,null,null,No,null,2322,Cash,44,3.8,3.1,#NAME?
27-07-2024 21:27,21:27:00,CNR4386593235,Success,CID985727,Prime SUV,Hennur,Peenya,252,60,null,null,No,null,386,UPI,34,3.9,4.6,#NAME?
26-07-2024 16:37,16:37:00,CNR5046417373,Canceled by Driver,CID225508,eBike,Frazer Town,Bellandur,null,null,null,Personal & Car related issue,null,null,341,null,0,null,null,#NAME?
25-07-2024 19:47,19:47:00,CNR4293484854,Success,CID162057,Prime Sedan,Shantinagar,Shantinagar,245,60,null,null,No,null,1369,UPI,31,4.1,4.8,#NAME?
06-07-2024 22:31,22:31:00,CNR6958820835,Success,CID370114,Mini,Hennur,BTM Layout,182,35,null,null,No,null,395,Cash,45,4.3,4.6,#NAME?
09-07-2024 23:55,23:55:00,CNR4739085893,Canceled by Driver,CID533215,Prime Sedan,Sarjapur Road,Bellandur,null,null,null,Personal & Car related issue,null,null,432,null,0,null,null,#NAME?
29-07-2024 21:23,21:23:00,CNR9104378229,Canceled by Driver,CID546032,Mini,KR Puram,Kengeri,null,null,null,Customer was coughing/sick,null,null,284,null,0,null,null,#NAME?
17-07-2024 01:28,01:28:00,CNR4534863735,Success,CID958854,Prime Sedan,Basavanagudi,Richmond Town,105,65,null,null,No,null,208,Cash,14,4.9,3,#NAME?
11-07-2024 00:52,00:52:00,CNR1077663251,Success,CID200462,Prime SUV,Jayanagar,Peenya,42,110,null,null,No,null,531,Cash,26,3.8,3.1,#NAME?
01-07-2024 03:29,03:29:00,CNR6869429274,Success,CID938249,Prime Sedan,Rajajinagar,Indiranagar,252,45,null,null,No,null,697,UPI,34,4.5,5,#NAME?
19-07-2024 09:25,09:25:00,CNR8958973082,Success,CID518231,Prime SUV,Sahakar Nagar,Varthur,287,100,null,null,No,null,377,Cash,15,4.7,3.9,#NAME?
20-07-2024 10:32,10:32:00,CNR5288504801,Success,CID242782,Auto,Koramangala,Kadugodi,175,25,null,null,No,null,239,Credit Card,5,3.2,4.8,#NAME?
05-07-2024 07:23,07:23:00,CNR3731033080,Canceled by Customer,CID699887,eBike,Chamarajpet,Devanahalli,null,null,Wrong Address,null,null,null,181,null,0,null,null,#NAME?
21-07-2024 11:39,11:39:00,CNR2058734182,Canceled by Driver,CID223739,Bike,Vijayanagar,Malleshwaram,null,null,null,Customer was coughing/sick,null,null,356,null,0,null,null,#NAME?
26-07-2024 23:45,23:45:00,CNR5004281816,Canceled by Customer,CID251580,Prime SUV,Mysore Road,RT Nagar,null,null,Driver asked to cancel,null,null,null,620,null,0,null,null,#NAME?
